/layer.11/attention/output/dense/Add_output_0_Add,63.1560135,-63.1560135,58.0161476
/layer.11/Add_output_0_Add,309.3050369,-1041.1954346,1522.5379639
/layer.11/layernorm_after/Add_1_output_0_LayerNormalization,8.844224,-6.3870726,10.8798838
/layer.11/intermediate/dense/Add_output_0_Add,23.1280346,-23.1280346,13.2303667
/layer.11/intermediate/intermediate_act_fn/Mul_1_output_0_GELU,10.1296005,-0.1699712,13.2303667
/layer.11/output/dense/Add_output_0_Add,60.8362694,-60.8362694,58.2720299
/layer.11/output/Add_output_0_Add,324.9057922,-1022.9733887,1528.5731201
/vit/layernorm/Add_1_output_0_LayerNormalization,6.1745892,-6.5912509,14.1064558
/Gather_output_0_Slice,4.1094484,-4.1094484,3.7945616
/Gather_output_0_Gather,4.1094484,-4.1094484,3.7945616
1507_Gemm,15.6177254,-2.6490183,15.6177254
